time,sensor1,sensor2,sensor3,sensor4,sensor5
69.0,0.5847732211273808,0.6312374147185168,0.6742874252230243,0.7383957940551303,0.804421942148227
70.0,0.4932993930888848,0.5295904611208258,0.6901535826920022,0.6651052558561323,0.8144062709819023
71.0,0.46438706475367725,0.5650447407092449,0.6251015097000496,0.7632849306960734,0.7706035937399607
72.0,0.4609537136088899,0.646561097143882,0.6530570393465259,0.7225697613168733,0.8119305692349377
73.0,0.4731190004724123,0.6607883845247402,0.6986455181041158,0.7850590040650275,0.7251790312684938
74.0,0.541676077151542,0.5607293564560931,0.7044090801562781,0.6813613848551217,0.7879320008756036
75.0,0.43009478116906036,0.5985855261448356,0.751195044467029,0.7525566864875238,0.7888319077498464
76.0,0.5537540568770801,0.5464270465892158,0.6801010416531982,0.777584210292204,0.7221385252032086
77.0,0.5077680469113418,0.552011643259323,0.6433763259277855,0.6540880950706546,0.6842174919308801
78.0,0.5775859371462807,0.6421688485996488,0.6584393511081031,0.6706102915125968,0.7145555269335465
79.0,0.45491565858802785,0.5940835912984064,0.6552633239488452,0.7020858526179665,0.7452358005078381
80.0,0.5201489709312261,0.5752167682195551,0.6228704081763086,0.7997885519779884,0.7289626818459756
81.0,0.4785520172284517,0.6384110424294694,0.6835629891775289,0.7783715215718702,0.788017019485369
82.0,0.5240491540088235,0.5851711221531629,0.6962725021278727,0.7667811853203268,0.6839570883837749
83.0,0.4475578816527609,0.6268000049474275,0.6557978466058328,0.7523427776408986,0.760505123535815
84.0,0.5221988592167305,0.6087168234887758,0.6242590185741255,0.7164274753635546,0.772915619105244
85.0,0.44208317306093925,0.6754392130847982,0.7266253673580436,0.7574633532591537,0.8538333361928014
86.0,0.5070464940117287,0.5745614766161571,0.6920264068513858,0.6537908386153002,0.7925594529087022
87.0,0.4867054733611848,0.5787733424125251,0.7039412576245259,0.8045483854977208,0.8654418065930745
88.0,0.442088761322541,0.6054104751232967,0.6829464087118896,0.7505640276757353,0.8248572449183292
89.0,0.5263753547343599,0.5613219565346683,0.6477941651544065,0.7436166378144831,0.7595309715468161
90.0,0.5263328297109369,0.5719205574212224,0.6164467287393645,0.7575480392271047,0.8357388423913934
91.0,0.6105417276494445,0.5625113708919,0.6493409136730013,0.6957853870779092,0.8110328849045645
92.0,0.5300966055667923,0.6367911588768862,0.7074620726814795,0.7411470733436825,0.7388935341035282
93.0,0.6495356815994607,0.6344259500221439,0.6435773125920257,0.6752848510436429,0.8376500660715621
94.0,0.500516777687759,0.6260382555181134,0.609455639909309,0.7298979826458536,0.7499054345312178
95.0,0.5917173642795821,0.5413099277681724,0.6944370954650841,0.7371005978174962,0.7837543415264239
96.0,0.503473270766008,0.6944409026907035,0.722476757768563,0.699406413375482,0.8211541041498571
97.0,0.4769420099144803,0.5963531026740818,0.7068886462824341,0.6816296049779983,0.7460418211279151
98.0,0.5184760971376093,0.5549255244824721,0.6938939544200906,0.8165775133118472,0.7707757910397506
99.0,0.49532664308106006,0.6530365858107796,0.7083639331083927,0.6856529357907313,0.7904168495519465
100.0,0.4656851719133005,0.4955627474930506,0.7145735476656512,0.7701940457067942,0.79073555517548
101.0,0.4822656284728448,0.6667418257234786,0.6772989918047463,0.8094541516914671,0.7386663023014213
102.0,0.5152312290996942,0.6277941502410445,0.6300859760768931,0.7078563784999756,0.758094004309297
103.0,0.4999288325740694,0.5940050519454926,0.6963089290674849,0.7455674202047585,0.8580107710207688
104.0,0.508083497722259,0.5995310320411524,0.6348782256680404,0.644125515369875,0.7698023719727778
105.0,0.45038038012362236,0.5750298787776099,0.7592164050107337,0.7845191314345588,0.768078255218993
106.0,0.5614309579464672,0.5871404463245026,0.6495497571231353,0.7656807443588295,0.79163441429677
107.0,0.47337979921452167,0.5668039111555844,0.6925834834973439,0.7504826716319472,0.8437061816582303
108.0,0.4987810608647941,0.5375366660754414,0.7428491446310832,0.6811410799118123,0.7903511727626313
109.0,0.430292831564203,0.572378918374101,0.6607404482529152,0.7303921587089743,0.8148807867448522
110.0,0.4491564866630744,0.6108180037943455,0.7320002085806646,0.7102634118260933,0.6775695579155433
111.0,0.6186790498016238,0.6001996780895021,0.6540815531718723,0.7599914790888875,0.7969871363549196
112.0,0.4720061864773097,0.5755948141384478,0.6862497578295188,0.8384380661085543,0.778530556860404
113.0,0.49298084883569926,0.6975959290141518,0.644791652555853,0.6708913239371949,0.6907870270945525
114.0,0.5182599832199399,0.7171625356727931,0.6956452621060357,0.6979640737718833,0.7130003569647257
115.0,0.46890559512130003,0.5511341306039078,0.6842237083315048,0.7338990444264635,0.8183361839346881
116.0,0.4619754593536811,0.5299550300471619,0.6181475656208227,0.7403015886785644,0.8681255461901547
117.0,0.39201433669831875,0.6405938727209003,0.6244992283398159,0.7752257744230012,0.8014971989744399
118.0,0.5210228349657243,0.6329738014914542,0.6561729812056393,0.8001366418462674,0.9438580315225982
119.0,0.5200863559104019,0.6551388962606587,0.779904408975348,0.7604678566566853,0.7216461919762727
120.0,0.5852658861691956,0.5692904117842953,0.6286788387922579,0.7014439640516894,0.7712927900488706
121.0,0.5050783890232183,0.5744365139361512,0.585764989022534,0.776034206294051,0.7682955731793466
122.0,0.5288091150046665,0.4616503006991546,0.6319635934475055,0.775680019482712,0.7936301147378191
123.0,0.5364704616782259,0.560776038572135,0.7779551511447487,0.7032507439792329,0.8433577838540326
124.0,0.5502921096259198,0.632297104376368,0.7187969935372845,0.7549546075580293,0.7379622910777437
125.0,0.43551079629091793,0.4799485854396241,0.6889611632794896,0.7138030812363528,0.779615816520781
126.0,0.5071320407897751,0.6627997570892755,0.6056447964506525,0.7419233801520181,0.7205352545012107
127.0,0.5278522831433612,0.6380453064767382,0.6608716292259443,0.7253797850660417,0.7435947261081299
128.0,0.5127362434348185,0.6272832154138305,0.6474155271375264,0.6951349805170401,0.7586225275674366
129.0,0.5776051224493546,0.6076711834577846,0.6444145337986221,0.6835696760345881,0.8240048053425404
130.0,0.5659834739031583,0.5396721995630648,0.6540752695610516,0.724046084587766,0.8185880157471837
131.0,0.45909978030391607,0.5667547676395777,0.678576355942833,0.7088386968531395,0.8333333039584104
132.0,0.4617918629480113,0.6585165660796817,0.7896533700050081,0.7341222739519014,0.8050675452680908
133.0,0.4757658069281423,0.6279186826160081,0.6613809553661566,0.6974000975039858,0.8426822820616102
134.0,0.5315684995290391,0.6495923873816392,0.7275903464120599,0.7222348884039872,0.6590764374678383
135.0,0.4400249492906826,0.6112662445087456,0.6759386235410356,0.9006860712923473,0.7995862982709975
136.0,0.5408559837000406,0.5808942520516569,0.8201582375396861,0.754593326851086,0.7682177266369367
137.0,0.5857891557697186,0.6303409813885008,0.6217897997945092,0.7155333047621856,0.8036294412412174
138.0,0.5441891878911967,0.5465777274115169,0.7375753690597151,0.7058959309232786,0.7762576011732123
139.0,0.4917294884651375,0.6221214586219823,0.6225799467528097,0.7769244185011838,0.8534164330158068
140.0,0.43043897842441087,0.6761218770149892,0.6746027597715285,0.720475026386437,0.8308799695474094
141.0,0.6007706406475379,0.6059958835762905,0.7293472636711342,0.675321605326303,0.7846648631313199
142.0,0.5532462047937757,0.6125106455700087,0.6224524466323398,0.7221420741605472,0.7809321453922824
143.0,0.5080455622086159,0.6716856396929576,0.7177530466183032,0.6470580025094026,0.779082316991476
144.0,0.5277477590703508,0.5184348360049602,0.7476654695929916,0.8317286055906762,0.746617641578609
145.0,0.411662266110676,0.5944730871639861,0.7162178689050474,0.7345111382468514,0.7871292804918906
146.0,0.5381921139752202,0.6368088194815135,0.6711922311797538,0.7541268167564824,0.6719985342810253
147.0,0.545050460353067,0.5553119881770326,0.5785229415480153,0.7729135789045289,0.8189166359308967
148.0,0.5007325180251064,0.5764028598448667,0.7255321899810713,0.7669517402120779,0.7521855850180713
149.0,0.5415668773538632,0.5433254660583391,0.6614211368779545,0.7785950887908446,0.7868679894322838
150.0,0.520632949180825,0.5790460289847306,0.6497192576205115,0.7481180631673302,0.8116369250974711
151.0,0.5962497982116329,0.669815294135738,0.6486947390356145,0.7376586764805767,0.820145493627632
152.0,0.5937992754517067,0.6053371654851437,0.7099606244457852,0.7908318605896121,0.78123349945992
153.0,0.4419070863721124,0.6791931620572985,0.7469843969582993,0.7466969814891761,0.8226530652765789
154.0,0.5203026040165135,0.5905693104191104,0.6584596775771034,0.7132471647793049,0.774385993327642
155.0,0.4930397964224939,0.5329837155467502,0.6558686939215856,0.6945562033932626,0.7595727845603276
156.0,0.5169122242972939,0.6724804078962613,0.647610447915898,0.6816934457166425,0.8469949575480429
157.0,0.5122226500351221,0.616004190733626,0.7053330913567037,0.7914484624939543,0.7916682357503259
158.0,0.45202580217913085,0.561996087538542,0.6879656264834658,0.7159138906612437,0.8299622090726948
159.0,0.5340277998291991,0.6171552380981109,0.6056934935084468,0.7082207288810108,0.7774713984221743
160.0,0.5847026903800017,0.6037502665946283,0.6785511241348083,0.7562367480860036,0.747187940791052
161.0,0.49693268047722466,0.6393881467801668,0.6700844145458491,0.7192573237874214,0.8107439710622403
162.0,0.48230052263522805,0.6560662254299306,0.6943174624440261,0.7454489527082673,0.8508563854062917
163.0,0.5747167782112893,0.6161105867078439,0.5978015600220935,0.7256458850894927,0.8111705255027305
164.0,0.5248022277098754,0.6532931277241644,0.7841971226822037,0.7072748412543359,0.8333294846989667
165.0,0.46120991515055965,0.5673781196402248,0.7419368268754668,0.720311239452604,0.8701908903288926
166.0,0.42395774541080367,0.48284558914291503,0.621326313261347,0.704839905999634,0.7408140874055283
167.0,0.5146269009192228,0.5753767741404164,0.7127571915221116,0.7507854456227365,0.7956892365470651
168.0,0.5375983233688622,0.6552447580436994,0.5980388049981669,0.7769750666084877,0.7544979102827304
169.0,0.4607456083146278,0.6263890219345185,0.6862001325455827,0.804806043101348,0.7473496178194842
170.0,0.4716974040038765,0.6456179024572956,0.693514063385156,0.7410707077679685,0.6723553791560958
171.0,0.557998331229584,0.5358830435255857,0.7583183282572901,0.6817362128911147,0.8335465060355406
172.0,0.43018526027291504,0.61195869214815,0.7044752968685813,0.8114167123157019,0.7618393417194831
173.0,0.4266740475574623,0.662194239279065,0.7276195021879347,0.7300325279573882,0.7538947301896183
174.0,0.5973848199727492,0.5412761717322772,0.6063874319278943,0.7984044031039084,0.7959561795125156
175.0,0.5318517511884604,0.5919039928608488,0.6418511983356473,0.7986413488694966,0.8670507894314432
176.0,0.5959724479582011,0.6142811249163936,0.72230837271066,0.7068648799904285,0.7232292394819664
177.0,0.5454370210323032,0.529220118720985,0.7143268308018716,0.6907612016912864,0.9243814276066206
178.0,0.5666080237605009,0.6128968819779833,0.7241943889993263,0.7758134158014479,0.7461315833554898
179.0,0.5602527086961758,0.6136906101251601,0.7335703646969186,0.7411415532547312,0.8137054526435088
180.0,0.5239644161062577,0.5484888491669566,0.6302497934345668,0.7818830092425896,0.8312905688089053
181.0,0.5080476963179243,0.6558265594946229,0.7488864312849458,0.8066793668903369,0.6937867548307954
182.0,0.6280682855948923,0.6215935122894486,0.6684480739488886,0.7601483205039496,0.8060325411487788
183.0,0.523508726159845,0.6023640175336931,0.827769366610123,0.7476133033632836,0.7882277691418765
184.0,0.5276167209786526,0.5808874766260661,0.7137719142538015,0.7272193604067335,0.7358567087643694
185.0,0.4670637756263359,0.6645189861756088,0.7213796596195197,0.6825087615697164,0.864849324732741
186.0,0.5021881438931615,0.6480652458477724,0.7083747755643233,0.7797274718342272,0.7826379090396383
187.0,0.47167937834398,0.6115912850395975,0.7004807518308533,0.7467550762848572,0.8470833281115544
188.0,0.5892104142857639,0.7226782909674334,0.7075815750349161,0.724401427819931,0.7755499373344489
189.0,0.5039826569974181,0.6267578103759839,0.6430369899077663,0.7589908898736165,0.8365921926316674
190.0,0.6413169624707845,0.6730089183510585,0.777494409093996,0.7350096800784603,0.8791722668113464
191.0,0.5116872781389541,0.58112451182579,0.6564690250169727,0.8692934634852583,0.7937458484508167
192.0,0.4600782686529789,0.6031320756461381,0.5960787296569506,0.7548454074675355,0.8032041938862016
193.0,0.5309028589238043,0.5713954047405365,0.662587479649329,0.8721098701128143,0.8497413301960913
194.0,0.511448097258484,0.6189190713698137,0.6935011282098346,0.7680002704019471,0.7185148557402325
195.0,0.5574132274910732,0.6499890113069715,0.6976231233160699,0.7940304978727211,0.832562198910519
196.0,0.49366912747045827,0.6704190416981448,0.735173492109704,0.6892246552959519,0.883492198580251
197.0,0.48992365634704804,0.626057579512733,0.6430981645584861,0.7743649452826633,0.890525386920634
198.0,0.6011531286334373,0.5581614095765093,0.6924758169563348,0.7231050355319744,0.8170330249425467
199.0,0.5367676298541777,0.5565834126600638,0.6950801929114152,0.7514652934556636,0.7838847347246528
200.0,0.4870487485746935,0.5792608916423936,0.7303371168577953,0.7262677217733085,0.7580232197142756
201.0,0.5611869847355341,0.6043902785296117,0.6590170781830602,0.7140915113342422,0.8191697952070732
202.0,0.4766777518047532,0.6282315475068352,0.6454782650536601,0.7080998308991806,0.7808740595157707
203.0,0.457527405209749,0.6054298603661851,0.6478412514255415,0.6964163198934954,0.7810978370858324
204.0,0.4602133254681111,0.6221108172911467,0.6325024837788175,0.7616668924554334,0.6838793876949141
205.0,0.5964565297144149,0.5229660404736283,0.6606614940782729,0.7137985901474265,0.7837339068175104
206.0,0.5237781009233091,0.7510544080193786,0.7168468416424503,0.6872000717750972,0.7537199187430552
207.0,0.5391266868615152,0.6142609726509296,0.5670426817293309,0.7129053820635116,0.7123961858101577
208.0,0.5517581379664988,0.6767978841494191,0.7150521502961511,0.8194902221277547,0.6403184592438795
209.0,0.5357126646774976,0.6061628644629854,0.7769077052955241,0.7665132609037463,0.821392606296929
210.0,0.5090820237722432,0.647601260958207,0.7119610840884938,0.8234882026063486,0.850757612706364
211.0,0.40474030752085105,0.5674476911854928,0.7781271035909043,0.6599888084282365,0.8179544181714465
212.0,0.47593606206671824,0.545447064731193,0.6713626025817991,0.7907496241749199,0.7666367871133706
213.0,0.5044110954412256,0.6692317827470501,0.6584061087907125,0.7754001779028732,0.7987329580706193
214.0,0.4136491605290457,0.607605279680042,0.6483935808745194,0.7679389252576296,0.8193043412522213
215.0,0.5114922682627507,0.5382366177057019,0.7295299242651924,0.702166023342274,0.7926584828039674
216.0,0.5500879975937493,0.5446944570094872,0.6040770479325535,0.7561476683172632,0.7723292363859532
217.0,0.4984016978222772,0.6210824708110632,0.6226005422965363,0.6620112120510482,0.7447817376751169
218.0,0.48078759048783165,0.6679862223470379,0.6239089288391015,0.8689819592602687,0.7593389897396785
219.0,0.4207915526609205,0.5896563928574473,0.6738683560301267,0.681784526334617,0.8446256227991448
220.0,0.6100282718653387,0.5409735113466532,0.659593876116825,0.7901521919415703,0.8882709864051108
221.0,0.5840396525395557,0.5522645626268192,0.6692801856049249,0.7173947017040151,0.7613433274556308
222.0,0.5234008988326315,0.5573667056933752,0.69174322173449,0.7529786602201938,0.7546068113907985
223.0,0.4670729001052606,0.5866098963276222,0.683778698030633,0.7627748405319931,0.7835189698654622
224.0,0.44305227145200093,0.5801696874732163,0.6492601355522728,0.842870828555663,0.88862099897185
225.0,0.4722441362096751,0.6784386694587609,0.6895551608234439,0.6839245639370072,0.8086252558461486
226.0,0.484373184121542,0.631394464655413,0.6594139489779611,0.7950491000634003,0.8074568242696343
227.0,0.4722685215503738,0.6029405088060715,0.6184566250474863,0.8244252918642475,0.6976348156613272
228.0,0.6014549453454135,0.6425025424970418,0.6976644537207716,0.6959296387588446,0.7349820443533553
229.0,0.48170721214983214,0.5962964517646004,0.665187031892057,0.7157032849658134,0.7977554641375033
230.0,0.4866772923301767,0.6543472441464876,0.6490230639554728,0.7585552478720238,0.7964371652713055
231.0,0.484750329597649,0.5482144535590432,0.6869606032289846,0.7632340686583695,0.7031335560034382
232.0,0.5248292681922717,0.6517096561772222,0.712953728795447,0.8269000234754518,0.6455196332395268
233.0,0.5186178518740827,0.6160001702010567,0.6749190085986829,0.703878231623004,0.8039849867587296
234.0,0.4456951747479738,0.5879123933822878,0.6723559128915769,0.7968720967837502,0.8004468519508269
235.0,0.5568809551934559,0.6597923491004483,0.7127452921340273,0.7332523456621075,0.7866884083416973
236.0,0.6567330009468344,0.5837096127462009,0.6699849295728786,0.708863936909256,0.7973759001484851
237.0,0.4849108756785284,0.6520148839812167,0.7171225655227983,0.7239256771046024,0.8121124637854528
238.0,0.4921097898988363,0.6364817126542134,0.6014033534006324,0.679602244088917,0.7963988489665761
239.0,0.6389571547768625,0.5955940427151267,0.7222002117430547,0.714735641251852,0.7711461722650071
240.0,0.5512841423239264,0.5435231052761273,0.7122173254691173,0.7467725853501888,0.7779185323939356
241.0,0.5420238480913437,0.6267036643842295,0.5727802901301751,0.7831862861481332,0.8116479058430559
242.0,0.4487392572993125,0.5901528491177659,0.7627963429658701,0.6918232434335192,0.7335121030729094
243.0,0.49767040885902836,0.5172160605972966,0.7155774367389544,0.775786050325768,0.8084062306082642
244.0,0.6283779682517794,0.5961256836651901,0.7280417437315941,0.6659631094974405,0.862322897863153
245.0,0.44717731088265,0.6082124037673945,0.6763491436924385,0.7438421650652653,0.79519837756793
246.0,0.5776237715044878,0.6684186777611594,0.6957075225945073,0.7634976509558321,0.7611547470459714
247.0,0.4949179346626835,0.6325743873106742,0.6905257316333495,0.6783516174210061,0.7587645362867447
248.0,0.5848803521042476,0.685189218439144,0.7008263427389506,0.726150044646608,0.8147609618845223
249.0,0.44255947591179207,0.6194354403518828,0.7099314688180183,0.6815186702519749,0.8069610336059392
250.0,0.5346232731822564,0.6429065244143871,0.6889367914535461,0.7300536171315063,0.803582495717249
251.0,0.5109930299261419,0.6113117065689516,0.6935022508919998,0.7674312669243534,0.8553010809618625
252.0,0.5392788528777704,0.6001659736048011,0.6354808809025833,0.7503824580458593,0.8925000055797532
253.0,0.5496895263916148,0.6945518828402769,0.7490221662479153,0.7582597600371299,0.7999794841910728
254.0,0.5615085034378486,0.6488306939636184,0.6286108637508981,0.7317666620721589,0.7665828584156719
255.0,0.5011709278138289,0.6529466336316794,0.6258111021817949,0.7221223408954028,0.8112673461541986
256.0,0.5130252442249852,0.6497302387121038,0.7383434556662726,0.7094547212447511,0.8192420535636237
257.0,0.5206520356058274,0.626849086948408,0.6959196505776263,0.818985985649641,0.8230201699028301
258.0,0.5662458827055132,0.6181747914369331,0.7992153965219235,0.8046855893367085,0.7168403050187548
259.0,0.4952200693554946,0.6800558055188817,0.6998794296517933,0.7400919729231402,0.8625349509408876
260.0,0.5665197216983887,0.5533945814866064,0.6269318104931251,0.8361073027698639,0.7654595259015323
261.0,0.5444394031105546,0.5904072322909343,0.6502113889829525,0.7124027351166613,0.828440701532158
262.0,0.4935093709058679,0.6147776887848712,0.7247900155176584,0.6940583246750209,0.7722181557845824
263.0,0.49429780029649845,0.7098693536523002,0.6594211202486091,0.738827768751923,0.7386398028406067
264.0,0.47910359949551107,0.5982509605980845,0.7370337090249919,0.7799762133569917,0.7333154135044393
265.0,0.5107682823014261,0.5597616105004873,0.7208125571628399,0.7043079563862121,0.6957092421488484
266.0,0.5633941584456159,0.7071299903145271,0.6553498890919696,0.6245315041202574,0.8737805600487827
267.0,0.5478994964787157,0.6058326754908668,0.7204937724369033,0.7612332402196973,0.8048444619167302
268.0,0.5810793251467437,0.5756428045046023,0.6385939843604486,0.7995932083978061,0.7890922480410865
269.0,0.4434584785095436,0.5676459958978919,0.6501093867757125,0.749097562205572,0.7924435303200296
270.0,0.511329422108314,0.602081768471089,0.7516288918273372,0.7178188807264589,0.7861337747804403
271.0,0.5468070760938002,0.7573132079369453,0.6976021625716256,0.7676145138740508,0.8422832099936122
272.0,0.5230908746074523,0.7377273243415613,0.7362810481650506,0.7362938949716623,0.714520157385536
273.0,0.449872283823881,0.6182854616105551,0.6942814648264105,0.7171857570642477,0.7016984081397594
274.0,0.5262437447876084,0.636326150429815,0.7057328784162066,0.7258232601037427,0.81084877646762
275.0,0.4887507320902388,0.5453954319178599,0.6641861765262874,0.6951035172341522,0.7817604859142764
276.0,0.5206179005206746,0.6150600675920442,0.7000921967706779,0.7387326960824563,0.7525770232104658
277.0,0.6010672423566937,0.6795519327030284,0.7522181011066625,0.7191610013216135,0.7163778427383936
278.0,0.547013827256243,0.6008070479817462,0.7496690334127216,0.8143958100922009,0.8282283808307382
279.0,0.5229780469218656,0.6896553290827646,0.6231097209919197,0.7332638812564215,0.8072478876875157
280.0,0.5376298041634797,0.5741819721653876,0.6633380920468798,0.8448602848364286,0.7950044757546275
281.0,0.47898456818601415,0.6688008130168814,0.714591185621451,0.7927274902993624,0.7780362339685664
282.0,0.46809619682421777,0.694170727243783,0.6471735676670107,0.628811936958052,0.7493831835130671
283.0,0.5260025393192985,0.5917303774761105,0.6875653211576556,0.7279072774424935,0.8750327761177816
284.0,0.5398877644308553,0.588094489076156,0.5897057831539159,0.7342703035916629,0.7686240100025932
285.0,0.4388534361589275,0.6181096890528027,0.7283377600285551,0.6917536038240406,0.7442640498670691
286.0,0.4734673410753768,0.5134671279823455,0.7466851974677907,0.7186741697906847,0.7943456969452426
287.0,0.5329729819995451,0.5783601360800924,0.6643805585818122,0.824745109425721,0.7463660271401893
